author,emojis,date
Bruna,":sweat_smile:","Thursday, December 15, 2016"
Bruna,":two_hearts:","Friday, December 16, 2016"
Bruna,":kissing_heart:","Friday, December 16, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, December 16, 2016"
Bruna,":heart:","Friday, December 16, 2016"
Bruna,":relaxed:","Friday, December 16, 2016"
Bruna,":kissing_heart:","Friday, December 16, 2016"
Bruna,":flushed:","Friday, December 16, 2016"
Jefferson,":heart:","Saturday, December 17, 2016"
Bruna,":heart:","Saturday, December 17, 2016"
Bruna,":heart:","Sunday, December 18, 2016"
Bruna,":relaxed:,:relaxed:,:relaxed:,:relaxed:,:relaxed:","Sunday, December 18, 2016"
Bruna,":sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:","Sunday, December 18, 2016"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:","Sunday, December 18, 2016"
Bruna,":smirk:","Sunday, December 18, 2016"
Bruna,":blush:","Sunday, December 18, 2016"
Jefferson,":disappointed:","Sunday, December 18, 2016"
Bruna,":four_leaf_clover:,:four_leaf_clover:,:four_leaf_clover:","Sunday, December 18, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, December 18, 2016"
Bruna,":kissing_heart:","Monday, December 19, 2016"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:","Monday, December 19, 2016"
Bruna,":blush:","Monday, December 19, 2016"
Bruna,":eyes:,:eyes:,:eyes:,:eyes:,:eyes:","Monday, December 19, 2016"
Bruna,":heart_eyes:","Monday, December 19, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Monday, December 19, 2016"
Bruna,":thought_balloon:","Monday, December 19, 2016"
Bruna,":eyes:","Monday, December 19, 2016"
Bruna,":relaxed:","Monday, December 19, 2016"
Bruna,":sob:","Monday, December 19, 2016"
Jefferson,":blush:","Monday, December 19, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Monday, December 19, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Monday, December 19, 2016"
Bruna,":eyes:","Monday, December 19, 2016"
Bruna,":laughing:","Monday, December 19, 2016"
Bruna,":blush:","Monday, December 19, 2016"
Jefferson,":nail_care:","Monday, December 19, 2016"
Bruna,":disappointed:","Monday, December 19, 2016"
Bruna,":raised_hands:","Monday, December 19, 2016"
Jefferson,":disappointed:","Monday, December 19, 2016"
Jefferson,":disappointed:","Monday, December 19, 2016"
Bruna,":blush:","Monday, December 19, 2016"
Bruna,":disappointed:","Monday, December 19, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, December 19, 2016"
Bruna,":heart_eyes:","Monday, December 19, 2016"
Bruna,":eyes:","Monday, December 19, 2016"
Bruna,":two_hearts:","Monday, December 19, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:,:heart:","Monday, December 19, 2016"
Bruna,":blush:","Tuesday, December 20, 2016"
Bruna,":blush:","Tuesday, December 20, 2016"
Bruna,":eyes:","Tuesday, December 20, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Tuesday, December 20, 2016"
Bruna,":laughing:","Tuesday, December 20, 2016"
Bruna,":runner:","Tuesday, December 20, 2016"
Bruna,":kissing_heart:","Tuesday, December 20, 2016"
Bruna,":heart:","Tuesday, December 20, 2016"
Bruna,":heart:","Tuesday, December 20, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, December 20, 2016"
Bruna,":two_hearts:","Tuesday, December 20, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, December 20, 2016"
Bruna,":relaxed:","Wednesday, December 21, 2016"
Bruna,":relaxed:","Wednesday, December 21, 2016"
Bruna,":tired_face:","Wednesday, December 21, 2016"
Jefferson,":disappointed:","Wednesday, December 21, 2016"
Bruna,":blush:","Wednesday, December 21, 2016"
Bruna,":tada:","Wednesday, December 21, 2016"
Jefferson,":kissing_heart:","Wednesday, December 21, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, December 21, 2016"
Jefferson,":disappointed:","Wednesday, December 21, 2016"
Bruna,":eyes:","Wednesday, December 21, 2016"
Bruna,":relaxed:","Wednesday, December 21, 2016"
Bruna,":kissing_heart:","Wednesday, December 21, 2016"
Bruna,":kissing_heart:","Wednesday, December 21, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, December 21, 2016"
Bruna,":heart_eyes:","Wednesday, December 21, 2016"
Bruna,":sleeping:","Wednesday, December 21, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, December 21, 2016"
Bruna,":sun_with_face:","Thursday, December 22, 2016"
Bruna,":laughing:","Thursday, December 22, 2016"
Bruna,":flushed:","Thursday, December 22, 2016"
Bruna,":wink:","Thursday, December 22, 2016"
Jefferson,":rage:","Thursday, December 22, 2016"
Bruna,":heart_eyes:","Thursday, December 22, 2016"
Bruna,":laughing:","Thursday, December 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, December 22, 2016"
Bruna,":relaxed:","Thursday, December 22, 2016"
Bruna,":heart_eyes:","Thursday, December 22, 2016"
Bruna,":heart_eyes:","Thursday, December 22, 2016"
Bruna,":eyes:","Thursday, December 22, 2016"
Bruna,":kissing_heart:","Thursday, December 22, 2016"
Bruna,":sun_with_face:","Friday, December 23, 2016"
Bruna,":tada:","Friday, December 23, 2016"
Bruna,":tada:","Friday, December 23, 2016"
Bruna,":heart_eyes:","Friday, December 23, 2016"
Jefferson,":kissing_heart:","Friday, December 23, 2016"
Bruna,":sob:","Friday, December 23, 2016"
Bruna,":kissing_heart:","Friday, December 23, 2016"
Bruna,":heart_eyes:","Friday, December 23, 2016"
Bruna,":disappointed:","Saturday, December 24, 2016"
Bruna,":eyes:","Saturday, December 24, 2016"
Bruna,":new_moon_with_face:","Saturday, December 24, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:,:scream:","Saturday, December 24, 2016"
Bruna,":sob:","Saturday, December 24, 2016"
Bruna,":sleeping:","Saturday, December 24, 2016"
Bruna,":heart_eyes:","Sunday, December 25, 2016"
Bruna,":heart_eyes:","Sunday, December 25, 2016"
Bruna,":heart_eyes:","Sunday, December 25, 2016"
Bruna,":new_moon_with_face:","Sunday, December 25, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, December 25, 2016"
Bruna,":relaxed:","Sunday, December 25, 2016"
Bruna,":relaxed:","Monday, December 26, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, December 26, 2016"
Bruna,":heart_eyes:","Tuesday, December 27, 2016"
Bruna,":relaxed:","Tuesday, December 27, 2016"
Bruna,":grimacing:","Tuesday, December 27, 2016"
Bruna,":eyes:","Tuesday, December 27, 2016"
Bruna,":sob:","Tuesday, December 27, 2016"
Bruna,":tada:","Tuesday, December 27, 2016"
Bruna,":relaxed:","Tuesday, December 27, 2016"
Bruna,":tada:","Tuesday, December 27, 2016"
Bruna,":two_hearts:","Tuesday, December 27, 2016"
Bruna,":eyes:","Tuesday, December 27, 2016"
Bruna,":eyes:","Tuesday, December 27, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, December 27, 2016"
Bruna,":sleeping:","Wednesday, December 28, 2016"
Bruna,":sleeping:","Wednesday, December 28, 2016"
Bruna,":sleeping:,:sleeping:,:sleeping:","Wednesday, December 28, 2016"
Bruna,":sob:","Wednesday, December 28, 2016"
Bruna,":kissing_heart:","Wednesday, December 28, 2016"
Bruna,":relaxed:","Wednesday, December 28, 2016"
Bruna,":tada:","Wednesday, December 28, 2016"
Bruna,":sleeping:","Wednesday, December 28, 2016"
Bruna,":eyes:","Wednesday, December 28, 2016"
Bruna,":heart_eyes:","Wednesday, December 28, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, December 28, 2016"
Bruna,":persevere:","Wednesday, December 28, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, December 28, 2016"
Jefferson,":relaxed:","Wednesday, December 28, 2016"
Jefferson,":disappointed:","Wednesday, December 28, 2016"
Bruna,":persevere:","Wednesday, December 28, 2016"
Bruna,":relaxed:","Wednesday, December 28, 2016"
Bruna,":eyes:","Wednesday, December 28, 2016"
Bruna,":relaxed:","Wednesday, December 28, 2016"
Bruna,":flushed:","Wednesday, December 28, 2016"
Bruna,":cold_sweat:","Wednesday, December 28, 2016"
Bruna,":relaxed:","Wednesday, December 28, 2016"
Bruna,":heart_eyes:","Thursday, December 29, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, December 29, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, December 29, 2016"
Bruna,":flushed:","Thursday, December 29, 2016"
Bruna,":kissing_heart:","Thursday, December 29, 2016"
Bruna,":relaxed:","Thursday, December 29, 2016"
Bruna,":relaxed:","Thursday, December 29, 2016"
Bruna,":information_desk_person:","Thursday, December 29, 2016"
Bruna,":tired_face:","Thursday, December 29, 2016"
Jefferson,":smirk:","Thursday, December 29, 2016"
Bruna,":sweat_smile:","Thursday, December 29, 2016"
Jefferson,":tada:","Thursday, December 29, 2016"
Bruna,":relaxed:","Thursday, December 29, 2016"
Bruna,":sob:","Thursday, December 29, 2016"
Bruna,":heart:","Thursday, December 29, 2016"
Bruna,":eyes:","Thursday, December 29, 2016"
Bruna,":heart_eyes:","Thursday, December 29, 2016"
Bruna,":smiley:","Thursday, December 29, 2016"
Bruna,":heart_eyes:","Thursday, December 29, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:,:scream:,:scream:","Thursday, December 29, 2016"
Bruna,":heart_eyes:","Thursday, December 29, 2016"
Bruna,":relaxed:","Thursday, December 29, 2016"
Bruna,":tired_face:","Thursday, December 29, 2016"
Bruna,":relaxed:","Thursday, December 29, 2016"
Bruna,":relieved:","Thursday, December 29, 2016"
Bruna,":see_no_evil:","Thursday, December 29, 2016"
Bruna,":kissing_heart:","Friday, December 30, 2016"
Jefferson,":kissing_heart:","Friday, December 30, 2016"
Bruna,":rage:","Friday, December 30, 2016"
Bruna,":eyes:","Friday, December 30, 2016"
Bruna,":relieved:","Friday, December 30, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Friday, December 30, 2016"
Bruna,":round_pushpin:","Friday, December 30, 2016"
Bruna,":relaxed:","Friday, December 30, 2016"
Bruna,":heart_eyes:","Friday, December 30, 2016"
Bruna,":neutral_face:","Friday, December 30, 2016"
Bruna,":sweat_smile:","Saturday, December 31, 2016"
Bruna,":eyes:","Saturday, December 31, 2016"
Bruna,":eyes:","Saturday, December 31, 2016"
Bruna,":eyes:","Saturday, December 31, 2016"
Bruna,":relieved:","Saturday, December 31, 2016"
Bruna,":kissing_heart:","Saturday, December 31, 2016"
Bruna,":laughing:","Saturday, December 31, 2016"
Jefferson,":kissing_heart:","Saturday, December 31, 2016"
Bruna,":raised_hands:","Sunday, January 1, 2017"
Bruna,":relaxed:","Sunday, January 1, 2017"
Bruna,":relaxed:","Sunday, January 1, 2017"
Jefferson,":pensive:","Sunday, January 1, 2017"
Bruna,":broken_heart:","Sunday, January 1, 2017"
Jefferson,":blush:","Sunday, January 1, 2017"
Bruna,":heart_eyes:","Sunday, January 1, 2017"
Bruna,":flushed:","Sunday, January 1, 2017"
Bruna,":two_hearts:","Sunday, January 1, 2017"
Bruna,":laughing:","Sunday, January 1, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, January 2, 2017"
Bruna,":relieved:","Monday, January 2, 2017"
Bruna,":tada:","Monday, January 2, 2017"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:,:tada:","Monday, January 2, 2017"
Bruna,":relaxed:","Monday, January 2, 2017"
Bruna,":grimacing:","Monday, January 2, 2017"
Bruna,":eyes:","Monday, January 2, 2017"
Bruna,":eyes:","Monday, January 2, 2017"
Bruna,":eyes:","Monday, January 2, 2017"
Bruna,":kissing_heart:","Monday, January 2, 2017"
Bruna,":grimacing:","Monday, January 2, 2017"
Bruna,":eyes:","Monday, January 2, 2017"
Bruna,":raised_hands:","Monday, January 2, 2017"
Bruna,":relaxed:","Monday, January 2, 2017"
Bruna,":raised_hands:","Monday, January 2, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, January 2, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, January 2, 2017"
Bruna,":sun_with_face:","Tuesday, January 3, 2017"
Bruna,":eyes:","Tuesday, January 3, 2017"
Bruna,":eyes:","Tuesday, January 3, 2017"
Bruna,":relaxed:","Tuesday, January 3, 2017"
Bruna,":broken_heart:","Tuesday, January 3, 2017"
Bruna,":kissing_heart:","Tuesday, January 3, 2017"
Bruna,":tada:","Wednesday, January 4, 2017"
Bruna,":kissing_heart:","Wednesday, January 4, 2017"
Bruna,":flushed:","Wednesday, January 4, 2017"
Bruna,":sob:","Wednesday, January 4, 2017"
Bruna,":laughing:","Wednesday, January 4, 2017"
Bruna,":laughing:,:laughing:,:laughing:","Wednesday, January 4, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, January 4, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, January 4, 2017"
Bruna,":flushed:","Wednesday, January 4, 2017"
Bruna,":heart_eyes:","Wednesday, January 4, 2017"
Bruna,":tada:,:tada:,:tada:","Wednesday, January 4, 2017"
Bruna,":scream:","Wednesday, January 4, 2017"
Bruna,":heart_eyes:","Wednesday, January 4, 2017"
Bruna,":relaxed:","Wednesday, January 4, 2017"
Bruna,":heart_eyes:","Wednesday, January 4, 2017"
Jefferson,":sob:","Wednesday, January 4, 2017"
Bruna,":sob:","Wednesday, January 4, 2017"
Bruna,":eyes:","Wednesday, January 4, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, January 4, 2017"
Bruna,":eyes:","Wednesday, January 4, 2017"
Bruna,":eyes:","Wednesday, January 4, 2017"
Bruna,":tada:","Wednesday, January 4, 2017"
Bruna,":raised_hands:","Wednesday, January 4, 2017"
Jefferson,":blush:","Wednesday, January 4, 2017"
Bruna,":eyes:","Wednesday, January 4, 2017"
Bruna,":sob:","Wednesday, January 4, 2017"
Bruna,":grimacing:","Wednesday, January 4, 2017"
Bruna,":laughing:","Wednesday, January 4, 2017"
Bruna,":eyes:","Wednesday, January 4, 2017"
Bruna,":sob:","Wednesday, January 4, 2017"
Bruna,":relaxed:","Wednesday, January 4, 2017"
Bruna,":eyes:","Wednesday, January 4, 2017"
Bruna,":eyes:","Wednesday, January 4, 2017"
Bruna,":eyes:","Wednesday, January 4, 2017"
Bruna,":flushed:","Wednesday, January 4, 2017"
Bruna,":kissing_heart:","Wednesday, January 4, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, January 4, 2017"
Bruna,":relaxed:","Thursday, January 5, 2017"
Bruna,":relaxed:","Thursday, January 5, 2017"
Bruna,":disappointed:","Thursday, January 5, 2017"
Jefferson,":rage:,:rage:,:rage:,:rage:","Thursday, January 5, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, January 5, 2017"
Bruna,":disappointed:","Thursday, January 5, 2017"
Bruna,":relaxed:","Thursday, January 5, 2017"
Bruna,":relaxed:","Thursday, January 5, 2017"
Jefferson,":tada:","Thursday, January 5, 2017"
Bruna,":tada:,:tada:,:tada:,:tada:","Thursday, January 5, 2017"
Bruna,":heart_eyes:","Thursday, January 5, 2017"
Bruna,":eyes:","Thursday, January 5, 2017"
Bruna,":relaxed:","Thursday, January 5, 2017"
Bruna,":relaxed:","Thursday, January 5, 2017"
Bruna,":relaxed:","Thursday, January 5, 2017"
Bruna,":disappointed:","Thursday, January 5, 2017"
Bruna,":relaxed:","Thursday, January 5, 2017"
Bruna,":flushed:","Friday, January 6, 2017"
Bruna,":flushed:","Friday, January 6, 2017"
Bruna,":relaxed:,:relaxed:","Friday, January 6, 2017"
Bruna,":relaxed:","Friday, January 6, 2017"
Bruna,":kissing_heart:","Friday, January 6, 2017"
Bruna,":sob:","Friday, January 6, 2017"
Bruna,":sleepy:","Friday, January 6, 2017"
Bruna,":relieved:","Friday, January 6, 2017"
Bruna,":weary:","Friday, January 6, 2017"
Bruna,":kissing_heart:","Saturday, January 7, 2017"
Bruna,":relaxed:","Saturday, January 7, 2017"
Bruna,":relaxed:","Saturday, January 7, 2017"
Bruna,":relaxed:","Saturday, January 7, 2017"
Bruna,":two_hearts:","Saturday, January 7, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Saturday, January 7, 2017"
Bruna,":tada:","Saturday, January 7, 2017"
Bruna,":heart_eyes:","Saturday, January 7, 2017"
Bruna,":heart_eyes:","Saturday, January 7, 2017"
Jefferson,":sob:","Saturday, January 7, 2017"
Bruna,":tada:","Saturday, January 7, 2017"
Bruna,":eyes:","Saturday, January 7, 2017"
Bruna,":scream:,:scream:,:scream:,:scream:","Saturday, January 7, 2017"
Bruna,":disappointed_relieved:","Sunday, January 8, 2017"
Bruna,":scream:","Sunday, January 8, 2017"
Bruna,":tada:","Sunday, January 8, 2017"
Bruna,":relaxed:","Sunday, January 8, 2017"
Bruna,":heart_eyes:","Sunday, January 8, 2017"
Bruna,":tada:","Sunday, January 8, 2017"
Bruna,":two_hearts:","Monday, January 9, 2017"
Bruna,":heart:","Monday, January 9, 2017"
Bruna,":heart_eyes:","Monday, January 9, 2017"
Bruna,":kissing_heart:","Monday, January 9, 2017"
Jefferson,":stuck_out_tongue_closed_eyes:","Monday, January 9, 2017"
Bruna,":heart_eyes:","Monday, January 9, 2017"
Bruna,":heart_eyes:","Monday, January 9, 2017"
Bruna,":stew:","Monday, January 9, 2017"
Bruna,":eyes:","Monday, January 9, 2017"
Bruna,":relaxed:,:relaxed:,:relaxed:","Monday, January 9, 2017"
Bruna,":heart_eyes:","Monday, January 9, 2017"
Bruna,":sob:","Monday, January 9, 2017"
Bruna,":heart:","Monday, January 9, 2017"
Bruna,":broken_heart:","Monday, January 9, 2017"
Bruna,":eyes:","Tuesday, January 10, 2017"
Bruna,":grimacing:","Tuesday, January 10, 2017"
Bruna,":tada:","Tuesday, January 10, 2017"
Bruna,":eyes:","Tuesday, January 10, 2017"
Bruna,":tada:","Tuesday, January 10, 2017"
Bruna,":sob:","Tuesday, January 10, 2017"
Jefferson,":cry:","Tuesday, January 10, 2017"
Bruna,":tada:","Wednesday, January 11, 2017"
Bruna,":sob:","Wednesday, January 11, 2017"
Bruna,":grimacing:","Wednesday, January 11, 2017"
Bruna,":heart:","Thursday, January 12, 2017"
Bruna,":eyes:","Thursday, January 12, 2017"
Bruna,":tada:","Friday, January 13, 2017"
Bruna,":kissing_heart:","Friday, January 13, 2017"
Bruna,":eyes:","Friday, January 13, 2017"
Bruna,":tada:","Friday, January 13, 2017"
Jefferson,":kissing_heart:","Friday, January 13, 2017"
Bruna,":relaxed:","Friday, January 13, 2017"
Bruna,":tada:","Friday, January 13, 2017"
Bruna,":tada:","Friday, January 13, 2017"
Bruna,":relaxed:","Saturday, January 14, 2017"
Bruna,":relaxed:","Monday, January 16, 2017"
Bruna,":heart_eyes:","Monday, January 16, 2017"
Jefferson,":laughing:","Monday, January 16, 2017"
Bruna,":relaxed:","Monday, January 16, 2017"
Jefferson,":cry:","Monday, January 16, 2017"
Bruna,":sob:","Monday, January 16, 2017"
Bruna,":cold_sweat:","Monday, January 16, 2017"
Bruna,":cold_sweat:","Monday, January 16, 2017"
Jefferson,":disappointed:","Monday, January 16, 2017"
Jefferson,":sob:","Monday, January 16, 2017"
Bruna,":sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:","Monday, January 16, 2017"
Bruna,":kissing_heart:","Monday, January 16, 2017"
Bruna,":sob:","Tuesday, January 17, 2017"
Jefferson,":nail_care:","Tuesday, January 17, 2017"
Bruna,":kissing_heart:","Tuesday, January 17, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, January 17, 2017"
Bruna,":sun_with_face:","Tuesday, January 17, 2017"
Bruna,":relieved:","Tuesday, January 17, 2017"
Jefferson,":dizzy_face:","Tuesday, January 17, 2017"
Bruna,":sleeping:","Tuesday, January 17, 2017"
Bruna,":bus:","Wednesday, January 18, 2017"
Jefferson,":computer:","Wednesday, January 18, 2017"
Bruna,":relaxed:,:kissing_heart:","Wednesday, January 18, 2017"
Bruna,":eyes:","Wednesday, January 18, 2017"
Bruna,":grimacing:,:grimacing:,:grimacing:","Wednesday, January 18, 2017"
Bruna,":yum:","Wednesday, January 18, 2017"
Bruna,":heart_eyes:","Wednesday, January 18, 2017"
Bruna,":heart_eyes:","Wednesday, January 18, 2017"
Bruna,":tada:","Wednesday, January 18, 2017"
Bruna,":house_with_garden:","Wednesday, January 18, 2017"
Bruna,":kissing_heart:","Wednesday, January 18, 2017"
Bruna,":eyes:","Wednesday, January 18, 2017"
Bruna,":eyes:","Wednesday, January 18, 2017"
Bruna,":kissing_heart:","Wednesday, January 18, 2017"
Bruna,":heart_eyes:","Thursday, January 19, 2017"
Bruna,":relaxed:","Thursday, January 19, 2017"
Bruna,":relaxed:","Thursday, January 19, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, January 19, 2017"
Bruna,":eyes:","Thursday, January 19, 2017"
Jefferson,":scream:","Thursday, January 19, 2017"
Bruna,":flushed:","Thursday, January 19, 2017"
Jefferson,":cry:","Thursday, January 19, 2017"
Jefferson,":kissing:,:kissing_heart:,:kissing_heart:","Thursday, January 19, 2017"
Bruna,":relaxed:","Thursday, January 19, 2017"
Bruna,":eyes:","Thursday, January 19, 2017"
Bruna,":heart:","Friday, February 3, 2017"
Jefferson,":cold_sweat:","Friday, February 3, 2017"
Bruna,":sweat:","Friday, February 3, 2017"
Jefferson,":cry:","Friday, February 3, 2017"
Bruna,":blue_heart:","Friday, February 3, 2017"
Bruna,":heart_eyes:","Friday, February 3, 2017"
Jefferson,":cry:","Sunday, February 5, 2017"
Jefferson,":kissing_heart:","Monday, February 6, 2017"
Bruna,":yum:","Friday, February 17, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Friday, February 17, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Friday, February 17, 2017"
Bruna,":stuck_out_tongue_closed_eyes:","Friday, February 17, 2017"
Bruna,":sweat:","Friday, February 17, 2017"
Bruna,":heart_eyes:","Friday, February 17, 2017"
Jefferson,":scream:,:scream:,:scream:,:scream:","Friday, February 17, 2017"
Bruna,":heart_eyes:","Friday, February 17, 2017"
Bruna,":disappointed:","Friday, February 17, 2017"
Bruna,":heart_eyes:","Friday, February 17, 2017"
Bruna,":sun_with_face:","Friday, February 17, 2017"
Bruna,":eyes:","Friday, February 17, 2017"
Jefferson,":wink:","Friday, February 17, 2017"
Bruna,":heart_eyes:","Monday, February 20, 2017"
Bruna,":fearful:","Monday, February 20, 2017"
Jefferson,":scream:","Monday, February 20, 2017"
Bruna,":eyes:","Monday, February 20, 2017"
Bruna,":information_desk_person:","Monday, February 20, 2017"
Bruna,":notes:","Tuesday, February 21, 2017"
Bruna,":eyes:","Tuesday, February 21, 2017"
Bruna,":relaxed:","Tuesday, February 21, 2017"
Bruna,":relaxed:","Tuesday, February 21, 2017"
Jefferson,":love_letter:","Tuesday, February 21, 2017"
Jefferson,":scream:","Tuesday, February 21, 2017"
Jefferson,":sleepy:,:sleepy:,:sleepy:","Wednesday, February 22, 2017"
Bruna,":kissing_heart:","Wednesday, February 22, 2017"
Bruna,":smiley:","Wednesday, February 22, 2017"
Jefferson,":unamused:","Wednesday, February 22, 2017"
Bruna,":nail_care:","Wednesday, February 22, 2017"
Jefferson,":rage:","Wednesday, February 22, 2017"
Bruna,":rage:","Wednesday, February 22, 2017"
Jefferson,":kissing_heart:","Wednesday, February 22, 2017"
Jefferson,":pensive:","Thursday, February 23, 2017"
Jefferson,":scream:","Thursday, February 23, 2017"
Jefferson,":eyes:","Thursday, February 23, 2017"
Bruna,":kissing_heart:","Thursday, February 23, 2017"
Bruna,":kissing_heart:","Friday, February 24, 2017"
Bruna,":heart_eyes:","Friday, February 24, 2017"
Bruna,":scream:","Friday, February 24, 2017"
Bruna,":yum:","Friday, February 24, 2017"
Bruna,":heart:","Friday, February 24, 2017"
Bruna,":relaxed:","Friday, February 24, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, February 25, 2017"
Jefferson,":airplane:","Wednesday, March 1, 2017"
Bruna,":eyes:","Friday, March 3, 2017"
Bruna,":eyes:,:joy:,:joy:","Friday, March 3, 2017"
Bruna,":eyes:","Friday, March 3, 2017"
Jefferson,":stuck_out_tongue_closed_eyes:,:stuck_out_tongue_closed_eyes:,:stuck_out_tongue_closed_eyes:,:tada:,:tada:,:tada:,:confetti_ball:","Friday, March 3, 2017"
Bruna,":eyes:","Friday, March 3, 2017"
Bruna,":heart_eyes:","Friday, March 3, 2017"
Bruna,":heart:,:relieved:","Friday, March 3, 2017"
Bruna,":heart_eyes:","Friday, March 3, 2017"
Bruna,":eyes:","Friday, March 3, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Friday, March 3, 2017"
Bruna,":relaxed:,:relaxed:,:relaxed:","Friday, March 3, 2017"
Bruna,":kissing_heart:","Friday, March 3, 2017"
Bruna,":relaxed:","Friday, March 3, 2017"
Bruna,":eyes:","Saturday, March 4, 2017"
Bruna,":eyes:","Saturday, March 4, 2017"
Bruna,":eyes:","Saturday, March 4, 2017"
Bruna,":disappointed:","Monday, March 6, 2017"
Bruna,":two_hearts:","Tuesday, March 7, 2017"
Bruna,":heart_eyes:","Tuesday, March 7, 2017"
Bruna,":crystal_ball:","Tuesday, March 7, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, March 7, 2017"
Bruna,":kissing_heart:","Tuesday, March 7, 2017"
Bruna,":crystal_ball:","Tuesday, March 7, 2017"
Bruna,":raised_hands:","Wednesday, March 8, 2017"
Bruna,":heart:","Wednesday, March 8, 2017"
Jefferson,":scream:","Wednesday, March 8, 2017"
Bruna,":bath:","Wednesday, March 8, 2017"
Bruna,":nail_care:","Wednesday, March 8, 2017"
Bruna,":kiss:","Wednesday, March 8, 2017"
Bruna,":eyes:","Wednesday, March 8, 2017"
Bruna,":heart_eyes:","Wednesday, March 8, 2017"
Bruna,":tired_face:","Wednesday, March 8, 2017"
Bruna,":kissing_heart:","Wednesday, March 8, 2017"
Jefferson,":heart_eyes:","Thursday, March 9, 2017"
Bruna,":kissing_heart:","Thursday, March 9, 2017"
